epd,posnum,complexity,move,top,score,depth,pv
rbknnrbq/pppppppp/8/8/8/8/PPPPPPPP/RBKNNRBQ w FAfa -,765,133,a2a4,5,8,25,a2a4 e7e5 f2f4 e5f4 a4a5 c7c6 e1d3
rknbnrbq/pppppppp/8/8/8/8/PPPPPPPP/RKNBNRBQ w FAfa -,766,1107,e1d3,1,49,22,e1d3 a7a5 a2a4 g7g6 e2e4 e8d6 g2g4
rknbnrbq/pppppppp/8/8/8/8/PPPPPPPP/RKNBNRBQ w FAfa -,766,1107,g2g4,2,46,22,g2g4 h7h5 e1d3 c8b6 e2e4 h5g4 d1g4
rknbnrbq/pppppppp/8/8/8/8/PPPPPPPP/RKNBNRBQ w FAfa -,766,1107,e2e4,3,35,22,e2e4 e8d6 g2g4 g7g5 c1b3 a7a5 a2a4
rknbnrbq/pppppppp/8/8/8/8/PPPPPPPP/RKNBNRBQ w FAfa -,766,1107,a2a4,4,31,22,a2a4 f7f5
rknbnrbq/pppppppp/8/8/8/8/PPPPPPPP/RKNBNRBQ w FAfa -,766,1107,c1d3,5,29,22,c1d3 c8b6 a2a4 f7f5 f2f4 a7a5 g1b6
rknnrbbq/pppppppp/8/8/8/8/PPPPPPPP/RKNNRBBQ w EAea -,767,553,g2g3,3,46,23,g2g3 f7f5 f2f4 g7g5 f4g5 c8d6 d1c3
rknnrbbq/pppppppp/8/8/8/8/PPPPPPPP/RKNNRBBQ w EAea -,767,553,e2e4,1,43,23,e2e4 e7e5 g2g3 g7g5 a2a4 h8g7 a4a5
rknnrbbq/pppppppp/8/8/8/8/PPPPPPPP/RKNNRBBQ w EAea -,767,553,d1c3,4,41,23,d1c3 f7f5 f2f4 g7g6 e2e4 f5e4 c3e4
rknnrbbq/pppppppp/8/8/8/8/PPPPPPPP/RKNNRBBQ w EAea -,767,553,f2f4,2,37,23,f2f4 f7f5 g2g3 g7g5 f4g5 e7e5 d1c3
rknnrbbq/pppppppp/8/8/8/8/PPPPPPPP/RKNNRBBQ w EAea -,767,553,c1d3,5,34,23,c1d3 f7f5 f2f4 d8c6 d1c3 c8b6 g2g4
rknnrqbb/pppppppp/8/8/8/8/PPPPPPPP/RKNNRQBB w EAea -,768,615,f2f4,1,28,24,f2f4 f7f5 g2g3 g7g6 d1c3 d8c6 c1d3
rknnrqbb/pppppppp/8/8/8/8/PPPPPPPP/RKNNRQBB w EAea -,768,615,g2g3,2,26,24,g2g3 g7g5 f2f4 g5f4 g3f4 f7f5 a2a4
rknnrqbb/pppppppp/8/8/8/8/PPPPPPPP/RKNNRQBB w EAea -,768,615,a2a4,3,23,24,a2a4 f7f5 f2f4 a7a5 g2g3 g7g6 c1d3
rknnrqbb/pppppppp/8/8/8/8/PPPPPPPP/RKNNRQBB w EAea -,768,615,g2g4,5,20,24,g2g4 g7g6 f2f4 f7f5 a2a4 a7a5 g4f5
rknnrqbb/pppppppp/8/8/8/8/PPPPPPPP/RKNNRQBB w EAea -,768,615,c1d3,4,15,24,c1d3 g7g5 g2g3 f7f5 f2f4 g5f4 a2a4
bbqrknrn/pppppppp/8/8/8/8/PPPPPPPP/BBQRKNRN w GDgd -,769,1273,d2d4,1,53,24,d2d4 d7d5 c2c4 c7c5 c4d5 c5d4 c1c8
bbqrknrn/pppppppp/8/8/8/8/PPPPPPPP/BBQRKNRN w GDgd -,769,1273,c2c4,2,38,24,c2c4 c7c5
bbqrknrn/pppppppp/8/8/8/8/PPPPPPPP/BBQRKNRN w GDgd -,769,1273,b2b3,3,31,24,b2b3 c7c5 c2c4 g7g6 g2g4 b7b5 h1g3
bbqrknrn/pppppppp/8/8/8/8/PPPPPPPP/BBQRKNRN w GDgd -,769,1273,b2b4,4,22,24,b2b4 b7b5 c2c4 b5c4 c1c4 d7d5 c4c2
bbqrknrn/pppppppp/8/8/8/8/PPPPPPPP/BBQRKNRN w GDgd -,769,1273,h1g3,5,17,24,h1g3 d7d5 c2c4 d5d4 c4c5 b7b6 b2b4
bqrbknrn/pppppppp/8/8/8/8/PPPPPPPP/BQRBKNRN w GCgc -,770,284,c2c4,1,53,22,c2c4 c7c5 e2e3 h8g6 b2b3 b7b5 c4b5
bqrbknrn/pppppppp/8/8/8/8/PPPPPPPP/BQRBKNRN w GCgc -,770,284,e2e3,2,32,22,e2e3 b7b5 b2b4 e7e6 f1g3 f7f5 e1g1
bqrbknrn/pppppppp/8/8/8/8/PPPPPPPP/BQRBKNRN w GCgc -,770,284,b2b4,4,19,22,b2b4 b7b6
bqrbknrn/pppppppp/8/8/8/8/PPPPPPPP/BQRBKNRN w GCgc -,770,284,b2b3,5,18,22,b2b3 b7b5 c2c4 b5c4 b3c4 c7c5 e2e3
bqrbknrn/pppppppp/8/8/8/8/PPPPPPPP/BQRBKNRN w GCgc -,770,284,h1g3,3,13,22,h1g3 c7c5
bqrknbrn/pppppppp/8/8/8/8/PPPPPPPP/BQRKNBRN w GCgc -,771,456,e2e3,2,19,25,e2e3 c7c5 c2c4 g7g6 f2f4 b7b6 f1e2
bqrknbrn/pppppppp/8/8/8/8/PPPPPPPP/BQRKNBRN w GCgc -,771,456,c2c4,3,18,25,c2c4 c7c5 e2e3 g7g6 f2f4 f8g7 f1e2
bqrknbrn/pppppppp/8/8/8/8/PPPPPPPP/BQRKNBRN w GCgc -,771,456,g2g4,1,15,25,g2g4 c7c5
bqrknbrn/pppppppp/8/8/8/8/PPPPPPPP/BQRKNBRN w GCgc -,771,456,b2b3,4,15,25,b2b3 c7c5 g2g3 g7g6 f1g2 f7f5 f2f4
bqrknbrn/pppppppp/8/8/8/8/PPPPPPPP/BQRKNBRN w GCgc -,771,456,f2f4,5,14,25,f2f4 c7c5 g2g3 g7g6 b2b3 f7f5 f1g2
bqrknrnb/pppppppp/8/8/8/8/PPPPPPPP/BQRKNRNB w FCfc -,772,140,b2b4,1,31,25,b2b4 b7b5 g1f3 g8f6 g2g3 g7g6 e1d3
bqrknrnb/pppppppp/8/8/8/8/PPPPPPPP/BQRKNRNB w FCfc -,772,140,c2c4,3,9,25,c2c4 g7g6 g2g3 c7c5 e1c2 e8c7 a2a4
bqrknrnb/pppppppp/8/8/8/8/PPPPPPPP/BQRKNRNB w FCfc -,772,140,g2g3,2,7,25,g2g3 g7g6 c2c4 c7c5 e1c2 e8c7 a2a4
bqrknrnb/pppppppp/8/8/8/8/PPPPPPPP/BQRKNRNB w FCfc -,772,140,b2b3,4,5,25,b2b3 c7c5 g2g3 g8f6 c2c4 g7g6 g1h3
bqrknrnb/pppppppp/8/8/8/8/PPPPPPPP/BQRKNRNB w FCfc -,772,140,g1f3,5,5,25,g1f3 g7g6 c2c4 c7c5 g2g3 e8c7 a2a4
qbbrknrn/pppppppp/8/8/8/8/PPPPPPPP/QBBRKNRN w GDgd -,773,720,d2d4,1,47,23,d2d4 d7d5 f1g3 h7h5 g3h5 c7c5 e1g1
qbbrknrn/pppppppp/8/8/8/8/PPPPPPPP/QBBRKNRN w GDgd -,773,720,h1g3,2,30,23,h1g3
qbbrknrn/pppppppp/8/8/8/8/PPPPPPPP/QBBRKNRN w GDgd -,773,720,c2c4,3,29,23,c2c4 c7c5 b2b4 c5b4 d2d4 b7b5 c4b5
qbbrknrn/pppppppp/8/8/8/8/PPPPPPPP/QBBRKNRN w GDgd -,773,720,b2b3,4,25,23,b2b3 c7c5 d2d4 c5d4 a1d4 b7b5 h1g3
qbbrknrn/pppppppp/8/8/8/8/PPPPPPPP/QBBRKNRN w GDgd -,773,720,c2c3,5,15,23,c2c3 d7d5 d2d4 f7f5 f2f4 c7c6 h1f2
qrbbknrn/pppppppp/8/8/8/8/PPPPPPPP/QRBBKNRN w GBgb -,774,730,h1g3,1,33,25,h1g3 h8g6 e2e4 e7e5 b2b4 f8e6 f1e3
qrbbknrn/pppppppp/8/8/8/8/PPPPPPPP/QRBBKNRN w GBgb -,774,730,b2b4,3,29,25,b2b4 h8g6 h1g3 b7b5 a2a4 b5a4 g3f5
qrbbknrn/pppppppp/8/8/8/8/PPPPPPPP/QRBBKNRN w GBgb -,774,730,a2a4,4,29,25,a2a4 h8g6 h1g3 b7b6 b2b4 c7c5 e2e4
qrbbknrn/pppppppp/8/8/8/8/PPPPPPPP/QRBBKNRN w GBgb -,774,730,e2e4,2,28,25,e2e4 h8g6
qrbbknrn/pppppppp/8/8/8/8/PPPPPPPP/QRBBKNRN w GBgb -,774,730,d2d3,5,23,25,d2d3 b7b5 e2e4 e7e5 b2b4 d7d6 h1g3
qrbknbrn/pppppppp/8/8/8/8/PPPPPPPP/QRBKNBRN w GBgb -,775,745,b2b3,1,12,24,b2b3 b7b6 a2a4 c8b7 c1b2 a7a5 d1b1
qrbknbrn/pppppppp/8/8/8/8/PPPPPPPP/QRBKNBRN w GBgb -,775,745,a2a4,2,12,24,a2a4 b7b6 b2b3 c8b7 c1b2 a7a5 f2f3
qrbknbrn/pppppppp/8/8/8/8/PPPPPPPP/QRBKNBRN w GBgb -,775,745,f2f3,3,11,24,f2f3 b7b6 b2b3 a7a5 a2a4 c8b7 c1b2
qrbknbrn/pppppppp/8/8/8/8/PPPPPPPP/QRBKNBRN w GBgb -,775,745,h1g3,4,10,24,h1g3 e7e6
qrbknbrn/pppppppp/8/8/8/8/PPPPPPPP/QRBKNBRN w GBgb -,775,745,e2e4,5,10,24,e2e4 b7b5 h1g3 e7e6 d2d4 e8f6 f1d3
qrbknrnb/pppppppp/8/8/8/8/PPPPPPPP/QRBKNRNB w FBfb -,776,775,b2b4,1,35,24,b2b4 g8f6 g1f3 b7b6 d2d3 c8b7 c2c4
qrbknrnb/pppppppp/8/8/8/8/PPPPPPPP/QRBKNRNB w FBfb -,776,775,g1f3,2,32,24,g1f3 g7g6 d2d4 b7b6 e1d3 e8d6 b2b3
qrbknrnb/pppppppp/8/8/8/8/PPPPPPPP/QRBKNRNB w FBfb -,776,775,d2d4,3,27,24,d2d4 g7g6 g1f3 b7b6 e1d3 e8d6 b2b3
qrbknrnb/pppppppp/8/8/8/8/PPPPPPPP/QRBKNRNB w FBfb -,776,775,g2g3,4,23,24,g2g3 g7g6
qrbknrnb/pppppppp/8/8/8/8/PPPPPPPP/QRBKNRNB w FBfb -,776,775,a2a4,5,23,24,a2a4 g7g6 g2g3 a7a5 g1f3 d7d6 d2d4
qbrkbnrn/pppppppp/8/8/8/8/PPPPPPPP/QBRKBNRN w GCgc -,777,109,d2d4,1,63,22,d2d4 d7d5 h1g3 h8g6 c2c4 d5c4 e1c3
qbrkbnrn/pppppppp/8/8/8/8/PPPPPPPP/QBRKBNRN w GCgc -,777,109,c2c4,2,20,22,c2c4
qbrkbnrn/pppppppp/8/8/8/8/PPPPPPPP/QBRKBNRN w GCgc -,777,109,h1g3,3,17,22,h1g3 c7c5 b2b4 c5c4 f1e3 f7f6 d2d3
qbrkbnrn/pppppppp/8/8/8/8/PPPPPPPP/QBRKBNRN w GCgc -,777,109,f2f3,4,9,22,f2f3 c7c5 c2c4 f7f6 h1g3 e8g6 e1f2
qbrkbnrn/pppppppp/8/8/8/8/PPPPPPPP/QBRKBNRN w GCgc -,777,109,b2b3,5,4,22,b2b3 c7c5 c2c4 f7f6 e2e3 b7b6 d2d4
qrkbbnrn/pppppppp/8/8/8/8/PPPPPPPP/QRKBBNRN w GBgb -,778,0,b2b4,1,43,25,b2b4 b7b5 a2a4 a7a6 d2d3 h8g6 h1g3
qrkbbnrn/pppppppp/8/8/8/8/PPPPPPPP/QRKBBNRN w GBgb -,778,0,a2a4,2,35,25,a2a4 a7a5 e2e4 e7e5 f1e3 f8e6 d2d3
qrkbbnrn/pppppppp/8/8/8/8/PPPPPPPP/QRKBBNRN w GBgb -,778,0,h1g3,3,33,25,h1g3 a7a5 e2e4 e7e5 f1e3 d7d6 d1g4
qrkbbnrn/pppppppp/8/8/8/8/PPPPPPPP/QRKBBNRN w GBgb -,778,0,e2e4,4,30,25,e2e4 b7b5 h1g3 e7e5 b2b4 d7d6 f1e3
qrkbbnrn/pppppppp/8/8/8/8/PPPPPPPP/QRKBBNRN w GBgb -,778,0,d2d4,5,16,25,d2d4 d7d5 e2e3 e7e6 d1e2 d8e7 a2a4
qrknbbrn/pppppppp/8/8/8/8/PPPPPPPP/QRKNBBRN w GBgb -,779,0,b2b4,1,51,23,b2b4 e7e6
qrknbbrn/pppppppp/8/8/8/8/PPPPPPPP/QRKNBBRN w GBgb -,779,0,a2a4,2,51,23,a2a4 a7a5 d2d4 e7e6 d1c3 d7d5 f2f3
qrknbbrn/pppppppp/8/8/8/8/PPPPPPPP/QRKNBBRN w GBgb -,779,0,e2e3,3,32,23,e2e3 e7e6 f2f3 f7f6 d1c3 d8c6 e1g3
qrknbbrn/pppppppp/8/8/8/8/PPPPPPPP/QRKNBBRN w GBgb -,779,0,f2f3,4,29,23,f2f3 a7a5 a2a4 e7e5 e2e4 f7f6 e1f2
qrknbbrn/pppppppp/8/8/8/8/PPPPPPPP/QRKNBBRN w GBgb -,779,0,e2e4,5,22,23,e2e4 e7e5 a2a4 f7f6 f2f3 a7a5 e1f2
qrknbrnb/pppppppp/8/8/8/8/PPPPPPPP/QRKNBRNB w FBfb -,780,81,b2b4,1,53,24,b2b4 b7b5 d2d3 d7d6 e1c3 a7a5 b4a5
qrknbrnb/pppppppp/8/8/8/8/PPPPPPPP/QRKNBRNB w FBfb -,780,81,d2d3,2,33,24,d2d3 a7a5 a2a4 d7d6 f2f4 e8c6 g1f3
qrknbrnb/pppppppp/8/8/8/8/PPPPPPPP/QRKNBRNB w FBfb -,780,81,a2a4,3,29,24,a2a4 a7a5 d2d3 f7f5 g2g3 d7d6 f2f4
qrknbrnb/pppppppp/8/8/8/8/PPPPPPPP/QRKNBRNB w FBfb -,780,81,g2g3,4,24,24,g2g3 d7d6 b2b4 e8c6 h1c6 b7c6 d2d3
qrknbrnb/pppppppp/8/8/8/8/PPPPPPPP/QRKNBRNB w FBfb -,780,81,g2g4,5,10,24,g2g4 a7a5 f2f4 g8f6 g4g5 f6h5 a2a4
qbrknrbn/pppppppp/8/8/8/8/PPPPPPPP/QBRKNRBN w FCfc -,781,2850,d2d4,1,46,24,d2d4 f7f6 b2b3 b7b5 f2f3 h8g6 a2a4
qbrknrbn/pppppppp/8/8/8/8/PPPPPPPP/QBRKNRBN w FCfc -,781,2850,f2f3,2,39,24,f2f3 c7c5 c2c4 f7f6 b2b3 b7b6 d2d4
qbrknrbn/pppppppp/8/8/8/8/PPPPPPPP/QBRKNRBN w FCfc -,781,2850,b2b3,3,39,24,b2b3 c7c5 f2f3 b7b6 c2c4 f7f6 d2d4
qbrknrbn/pppppppp/8/8/8/8/PPPPPPPP/QBRKNRBN w FCfc -,781,2850,c2c4,4,36,24,c2c4 c7c5 f2f3 f7f6 b2b3 b7b6 d2d4
qbrknrbn/pppppppp/8/8/8/8/PPPPPPPP/QBRKNRBN w FCfc -,781,2850,f2f4,5,12,24,f2f4 c7c5 b2b3 f7f6 c2c4 h8g6 f4f5
qrkbnrbn/pppppppp/8/8/8/8/PPPPPPPP/QRKBNRBN w FBfb -,782,2184,f2f4,1,41,23,f2f4 b7b6 b2b4 f7f5 g1d4 h8g6 e2e3
qrkbnrbn/pppppppp/8/8/8/8/PPPPPPPP/QRKBNRBN w FBfb -,782,2184,b2b3,3,41,23,b2b3 b7b6
qrkbnrbn/pppppppp/8/8/8/8/PPPPPPPP/QRKBNRBN w FBfb -,782,2184,e2e4,2,37,23,e2e4 e7e5 f2f4 b7b6 f4e5 a8e4 h1g3
qrkbnrbn/pppppppp/8/8/8/8/PPPPPPPP/QRKBNRBN w FBfb -,782,2184,b2b4,4,31,23,b2b4 e7e5 a1e5 f7f5 e5a1 a7a5 b4b5
qrkbnrbn/pppppppp/8/8/8/8/PPPPPPPP/QRKBNRBN w FBfb -,782,2184,h1g3,5,24,23,h1g3 f7f5 f2f4 g8d5 g1d4 e7e6 b2b3
qrknrbbn/pppppppp/8/8/8/8/PPPPPPPP/QRKNRBBN w EBeb -,783,214,f2f4,1,22,27,f2f4 f7f6 e2e4 e7e5 f4e5 f6e5 a2a4
qrknrbbn/pppppppp/8/8/8/8/PPPPPPPP/QRKNRBBN w EBeb -,783,214,f2f3,5,19,27,f2f3 e7e5 e2e4 f7f6 a2a4 h8g6 d1c3
qrknrbbn/pppppppp/8/8/8/8/PPPPPPPP/QRKNRBBN w EBeb -,783,214,h1g3,2,18,27,h1g3 e7e5 e2e4 f7f6 f2f3 h8g6 a2a4
qrknrbbn/pppppppp/8/8/8/8/PPPPPPPP/QRKNRBBN w EBeb -,783,214,a2a4,3,17,27,a2a4 e7e5 e2e4 f7f6 f2f3 h8g6 b2b3
qrknrbbn/pppppppp/8/8/8/8/PPPPPPPP/QRKNRBBN w EBeb -,783,214,e2e4,4,17,27,e2e4 e7e5 a2a4 f7f6 f2f3 h8g6 b2b3
qrknrnbb/pppppppp/8/8/8/8/PPPPPPPP/QRKNRNBB w EBeb -,784,0,b2b4,1,68,24,b2b4 f7f5
qrknrnbb/pppppppp/8/8/8/8/PPPPPPPP/QRKNRNBB w EBeb -,784,0,b2b3,2,48,24,b2b3 f7f5 f2f4 a7a5 g2g3 f8e6 f1e3
qrknrnbb/pppppppp/8/8/8/8/PPPPPPPP/QRKNRNBB w EBeb -,784,0,a2a4,3,39,24,a2a4 a7a5 f2f4 f7f5 g2g3 g7g6 d1c3
qrknrnbb/pppppppp/8/8/8/8/PPPPPPPP/QRKNRNBB w EBeb -,784,0,g2g3,4,34,24,g2g3 g7g6 f2f4 f7f5 a2a4 a7a5 d1c3
qrknrnbb/pppppppp/8/8/8/8/PPPPPPPP/QRKNRNBB w EBeb -,784,0,f2f4,5,33,24,f2f4 g7g6 g2g3 f7f5 a2a4 a7a5 d1c3
bbrqknrn/pppppppp/8/8/8/8/PPPPPPPP/BBRQKNRN w GCgc -,785,253,c2c4,1,58,22,c2c4 b7b6 b2b4 c7c5 b4c5 b6c5 e2e3
bbrqknrn/pppppppp/8/8/8/8/PPPPPPPP/BBRQKNRN w GCgc -,785,253,b2b4,2,56,22,b2b4 b7b6 c2c4 c7c5 b4c5 b6c5 e2e3
bbrqknrn/pppppppp/8/8/8/8/PPPPPPPP/BBRQKNRN w GCgc -,785,253,e2e3,3,55,22,e2e3 b7b6 c2c4 e7e6 f2f4 f7f5 b2b4
bbrqknrn/pppppppp/8/8/8/8/PPPPPPPP/BBRQKNRN w GCgc -,785,253,b2b3,4,40,22,b2b3 c7c5 e2e3 d7d5 c2c4 d5d4 f2f4
bbrqknrn/pppppppp/8/8/8/8/PPPPPPPP/BBRQKNRN w GCgc -,785,253,h1g3,5,26,22,h1g3 c7c5
brqbknrn/pppppppp/8/8/8/8/PPPPPPPP/BRQBKNRN w GBgb -,786,1191,e2e4,1,50,22,e2e4 b7b5 h1g3 f8e6 b2b4 h8g6 d2d4
brqbknrn/pppppppp/8/8/8/8/PPPPPPPP/BRQBKNRN w GBgb -,786,1191,b2b4,2,46,22,b2b4 b7b5 h1g3 h8g6 e2e4 e7e5 d2d4
brqbknrn/pppppppp/8/8/8/8/PPPPPPPP/BRQBKNRN w GBgb -,786,1191,h1g3,3,46,22,h1g3 h8g6 b2b4 b7b5 e2e4 f8e6 d2d4
brqbknrn/pppppppp/8/8/8/8/PPPPPPPP/BRQBKNRN w GBgb -,786,1191,c2c4,4,41,22,c2c4 b7b5 b2b4 b5c4 c1c4 d7d5 c4c2
brqbknrn/pppppppp/8/8/8/8/PPPPPPPP/BRQBKNRN w GBgb -,786,1191,b2b3,5,21,22,b2b3 b7b5
brqknbrn/pppppppp/8/8/8/8/PPPPPPPP/BRQKNBRN w GBgb -,787,1474,c2c4,1,21,24,c2c4 f7f5 b2b3 b7b6 e2e3 c7c5 f1e2
brqknbrn/pppppppp/8/8/8/8/PPPPPPPP/BRQKNBRN w GBgb -,787,1474,b2b3,2,18,24,b2b3 b7b6 f2f4 c7c5 c2c4 g7g6 g2g4
brqknbrn/pppppppp/8/8/8/8/PPPPPPPP/BRQKNBRN w GBgb -,787,1474,f2f4,3,14,24,f2f4 b7b6 b2b3 c7c5 c2c4 g7g6 g2g4
brqknbrn/pppppppp/8/8/8/8/PPPPPPPP/BRQKNBRN w GBgb -,787,1474,e2e3,4,12,24,e2e3 b7b6 b2b4 e7e6 f1e2 f8e7 c2c4
brqknbrn/pppppppp/8/8/8/8/PPPPPPPP/BRQKNBRN w GBgb -,787,1474,b2b4,5,12,24,b2b4 b7b6 e2e3 e7e6 f1e2 f8e7 c2c4
brqknrnb/pppppppp/8/8/8/8/PPPPPPPP/BRQKNRNB w FBfb -,788,469,b2b4,1,23,25,b2b4 b7b5 g1f3 g8f6 g2g3 g7g6 a2a4
brqknrnb/pppppppp/8/8/8/8/PPPPPPPP/BRQKNRNB w FBfb -,788,469,g2g3,2,20,25,g2g3 g7g6 c2c4 c7c5 e1c2 g8f6 g1f3
brqknrnb/pppppppp/8/8/8/8/PPPPPPPP/BRQKNRNB w FBfb -,788,469,d2d4,3,13,25,d2d4 g7g6 g1f3 b7b5 g2g3 g8f6 e1d3
brqknrnb/pppppppp/8/8/8/8/PPPPPPPP/BRQKNRNB w FBfb -,788,469,b2b3,4,12,25,b2b3 g8f6 d2d4 g7g6 e1d3 b7b5 g1f3
brqknrnb/pppppppp/8/8/8/8/PPPPPPPP/BRQKNRNB w FBfb -,788,469,g1f3,5,12,25,g1f3 g7g6 d2d4 b7b5 g2g3 g8f6 e1d3
rbbqknrn/pppppppp/8/8/8/8/PPPPPPPP/RBBQKNRN w GAga -,789,1139,c2c4,1,29,24,c2c4 c7c6 e2e3 d7d5 c4d5 c6d5 f2f4
rbbqknrn/pppppppp/8/8/8/8/PPPPPPPP/RBBQKNRN w GAga -,789,1139,c2c3,5,22,24,c2c3 d7d5 d2d4 f7f5 f2f4 e7e6 h1f2
rbbqknrn/pppppppp/8/8/8/8/PPPPPPPP/RBBQKNRN w GAga -,789,1139,h1g3,2,19,24,h1g3 d7d5 d2d4 c7c6 c2c3 h8g6 e2e4
rbbqknrn/pppppppp/8/8/8/8/PPPPPPPP/RBBQKNRN w GAga -,789,1139,d2d4,3,17,24,d2d4
rbbqknrn/pppppppp/8/8/8/8/PPPPPPPP/RBBQKNRN w GAga -,789,1139,e2e4,4,12,24,e2e4 c7c6
rqbbknrn/pppppppp/8/8/8/8/PPPPPPPP/RQBBKNRN w GAga -,790,1189,f1g3,1,48,23,f1g3 e7e6 e1g1 f7f5 b2b4 c7c6 f2f4
rqbbknrn/pppppppp/8/8/8/8/PPPPPPPP/RQBBKNRN w GAga -,790,1189,f2f4,2,37,23,f2f4 c7c5 e2e3 e7e6 f1g3 f8g6 b2b4
rqbbknrn/pppppppp/8/8/8/8/PPPPPPPP/RQBBKNRN w GAga -,790,1189,e2e3,3,34,23,e2e3 e7e6 f2f4 f8g6 f1g3 b7b5 a2a4
rqbbknrn/pppppppp/8/8/8/8/PPPPPPPP/RQBBKNRN w GAga -,790,1189,d2d4,4,29,23,d2d4 e7e6 c2c3 d7d5 f1d2 f7f5 e1g1
rqbbknrn/pppppppp/8/8/8/8/PPPPPPPP/RQBBKNRN w GAga -,790,1189,c2c4,5,24,23,c2c4
rqbknbrn/pppppppp/8/8/8/8/PPPPPPPP/RQBKNBRN w GAga -,791,1574,h1g3,1,46,23,h1g3 c7c5 e2e4 e7e5 c2c3 e8f6 e1f3
rqbknbrn/pppppppp/8/8/8/8/PPPPPPPP/RQBKNBRN w GAga -,791,1574,c2c3,2,41,23,c2c3 d7d5 d2d4 c7c5 h1g3 e8f6 e1f3
rqbknbrn/pppppppp/8/8/8/8/PPPPPPPP/RQBKNBRN w GAga -,791,1574,c2c4,3,34,23,c2c4 g7g6 d2d4 f8g7 e1f3 c7c5 d4c5
rqbknbrn/pppppppp/8/8/8/8/PPPPPPPP/RQBKNBRN w GAga -,791,1574,d2d4,4,34,23,d2d4 c7c5
rqbknbrn/pppppppp/8/8/8/8/PPPPPPPP/RQBKNBRN w GAga -,791,1574,e2e4,5,29,23,e2e4 d7d5 e4d5 c7c6 h1g3 c6d5 c2c4
rqbknrnb/pppppppp/8/8/8/8/PPPPPPPP/RQBKNRNB w FAfa -,792,1232,c2c3,1,26,23,c2c3 g7g6 d2d4 d7d5 h2h3 h8g7 g2g4
rqbknrnb/pppppppp/8/8/8/8/PPPPPPPP/RQBKNRNB w FAfa -,792,1232,g2g3,2,20,23,g2g3 g7g6 c2c3 c7c5 g1f3 d7d6 d2d3
rqbknrnb/pppppppp/8/8/8/8/PPPPPPPP/RQBKNRNB w FAfa -,792,1232,c2c4,3,16,23,c2c4 g7g6 g1f3 g8f6 g2g3 d7d6 h1g2
rqbknrnb/pppppppp/8/8/8/8/PPPPPPPP/RQBKNRNB w FAfa -,792,1232,e2e4,4,12,23,e2e4 c7c5 g2g3 d7d6 b2b4 g7g6 c1b2
rqbknrnb/pppppppp/8/8/8/8/PPPPPPPP/RQBKNRNB w FAfa -,792,1232,g1f3,5,11,23,g1f3 g8f6 c2c4 g7g6 g2g3 c7c6 d2d4
rbqkbnrn/pppppppp/8/8/8/8/PPPPPPPP/RBQKBNRN w GAga -,793,0,d2d4,1,48,23,d2d4 d7d5
rbqkbnrn/pppppppp/8/8/8/8/PPPPPPPP/RBQKBNRN w GAga -,793,0,c2c4,2,22,23,c2c4 c7c5 h1g3 e7e6 e2e3 h8g6 d2d4
rbqkbnrn/pppppppp/8/8/8/8/PPPPPPPP/RBQKBNRN w GAga -,793,0,h1g3,3,5,23,h1g3 d7d5 d2d4 c7c5 c1g5 e8c6 c2c4
rbqkbnrn/pppppppp/8/8/8/8/PPPPPPPP/RBQKBNRN w GAga -,793,0,f2f3,4,0,23,f2f3 d7d5 c2c4 d5d4 c4c5 h8g6 f1g3
rbqkbnrn/pppppppp/8/8/8/8/PPPPPPPP/RBQKBNRN w GAga -,793,0,c2c3,5,-11,23,c2c3 c7c5 d2d4 d7d5 b1c2 h8g6 c1d2
rqkbbnrn/pppppppp/8/8/8/8/PPPPPPPP/RQKBBNRN w GAga -,794,681,d2d4,1,46,23,d2d4 f7f5 c2c4 c7c5 d4c5 e8g6 d1c2
rqkbbnrn/pppppppp/8/8/8/8/PPPPPPPP/RQKBBNRN w GAga -,794,681,h1g3,2,34,23,h1g3 e7e6 d2d4 c7c6 c2c4 d7d5 a2a4
rqkbbnrn/pppppppp/8/8/8/8/PPPPPPPP/RQKBBNRN w GAga -,794,681,a2a4,3,27,23,a2a4 e7e5 h1g3 f8e6 e2e4 a7a5 f1e3
rqkbbnrn/pppppppp/8/8/8/8/PPPPPPPP/RQKBBNRN w GAga -,794,681,f2f4,4,22,23,f2f4 d7d5 c2c3 c7c5 f4f5 a7a5 e1g3
rqkbbnrn/pppppppp/8/8/8/8/PPPPPPPP/RQKBBNRN w GAga -,794,681,e2e3,5,18,23,e2e3 c7c5
rqknbbrn/pppppppp/8/8/8/8/PPPPPPPP/RQKNBBRN w GAga -,795,896,c2c4,1,75,23,c2c4 g7g6 f2f4 c7c6 e2e3 e7e5 f4e5
rqknbbrn/pppppppp/8/8/8/8/PPPPPPPP/RQKNBBRN w GAga -,795,896,f2f4,2,65,23,f2f4 c7c6 e2e3 e7e5 c2c4 f7f5 b1f5
rqknbbrn/pppppppp/8/8/8/8/PPPPPPPP/RQKNBBRN w GAga -,795,896,e2e3,3,60,23,e2e3 g7g5 c2c4 h8g6 g2g4 c7c5 h1g3
rqknbbrn/pppppppp/8/8/8/8/PPPPPPPP/RQKNBBRN w GAga -,795,896,c2c3,4,50,23,c2c3 g7g6 f2f3 f7f5 e1g3 e7e6 e2e4
